;product_id;origin;brand;name;reference;type;category;price;areaApplication;analysisDate;quantity;petitionDate;priority;evaluators;packaging;testedBy;consistency;brightness;firmness;stickiness;aqueousSensation;oilyFeeling;freshSensation;extensibility;easyAbsorption;glossSkin;skinStickiness;amountResidue;smoothnessSkin;silkyRes;waxyRes;greasyRes;oilyRes;homogeneity
161;64ff2f84a3a41f5c7f676b9f;PUIG;CHARLOTTE TILBURY ;PUIG_00064;6759G0028;FACIAL CREAM;PRESTIGE;90.0;FACE;09/12/2020;;;;;GLASS JAR;13.0;8.02;5.39;5.85;5.98;3.45;6.32;3.62;4.35;66.0;5.54;3.82;4.06;6.3;62.5;0.0;37.5;0.0;
162;64ff2f84a3a41f5c7f676ba0;PUIG;CHARLOTTE TILBURY ;PUIG_00065;6759F0012;FACIAL CREAM;PRESTIGE;90.0;FACE;26/01/2021;;;;;GLASS JAR;21.0;8.42;4.65;6.51;6.45;3.28;6.79;2.61;3.89;53.65;6.9;4.57;4.57;5.57;48.0;0.0;36.0;16.0;
163;64ff2f84a3a41f5c7f676ba1;PUIG;CHARLOTTE TILBURY ;PUIG_00066;6759F0013;FACIAL CREAM;PRESTIGE;90.0;FACE;26/01/2021;;;;;GLASS JAR;21.0;8.31;4.49;6.69;6.58;3.02;6.85;2.65;3.91;47.05;6.6;4.69;4.37;5.84;43.48;0.0;43.48;13.04;
164;64ff2f84a3a41f5c7f676ba2;PUIG;CHARLOTTE TILBURY ;PUIG_00067;6759F0014;FACIAL CREAM;PRESTIGE;90.0;FACE;01/03/2021;;;;;GLASS JAR;13.0;8.52;4.46;6.65;6.66;3.26;6.68;3.24;4.08;70.54;7.8;5.78;5.93;5.02;15.4;0.0;69.2;15.4;
165;64ff2f84a3a41f5c7f676ba3;PUIG;CHARLOTTE TILBURY ;PUIG_00068;6759G0051;FACIAL CREAM;PRESTIGE;90.0;FACE;08/03/2021;;;;;GLASS JAR;16.0;7.76;5.18;6.24;6.34;3.34;6.5;2.84;4.45;61.43;5.56;4.47;4.49;5.77;55.0;0.0;40.0;5.0;
166;64ff2f85a3a41f5c7f676ba4;PUIG;CHARLOTTE TILBURY ;PUIG_00069;6759G0052;FACIAL CREAM;PRESTIGE;90.0;FACE;09/03/2021;;;;;GLASS JAR;6.0;7.73;4.52;6.18;6.17;3.83;6.13;3.17;4.02;47.5;5.37;3.78;3.65;4.95;44.4;0.0;11.1;44.4;
167;64ff2f85a3a41f5c7f676ba5;PUIG;CHARLOTTE TILBURY ;PUIG_00070;6759G0054;FACIAL CREAM;PRESTIGE;90.0;FACE;15/03/2021;;;;;GLASS JAR;15.0;7.48;6.18;5.69;5.59;3.72;6.29;3.23;4.27;65.23;4.64;3.32;4.01;6.03;55.6;0.0;38.9;5.6;
168;64ff2f85a3a41f5c7f676ba6;PUIG;CHARLOTTE TILBURY ;PUIG_00071;6759G0071;FACIAL CREAM;PRESTIGE;90.0;FACE;08/09/2021;;;;;GLASS JAR;11.0;7.28;5.5;6.1;5.5;3.7;6.18;3.99;4.2;77.0;4.89;3.35;3.75;6.25;36.4;9.1;54.5;0.0;
169;64ff2f85a3a41f5c7f676ba7;PUIG;CHARLOTTE TILBURY ;PUIG_00072;6759G0074;FACIAL CREAM;PRESTIGE;90.0;FACE;08/09/2021;;;;;GLASS JAR;11.0;7.8;5.2;5.96;5.78;3.68;6.06;3.69;4.22;71.36;5.2;3.47;3.9;6.25;36.4;0.0;63.6;0.0;
170;64ff2f85a3a41f5c7f676ba8;PUIG;CHARLOTTE TILBURY ;PUIG_00073;6759G0075;FACIAL CREAM;PRESTIGE;90.0;FACE;15/09/2021;;;;;GLASS JAR;18.0;7.37;5.23;5.28;5.31;4.41;5.66;4.06;4.4;61.18;4.81;3.42;4.0;6.25;65.0;5.0;25.0;5.0;
171;64ff2f85a3a41f5c7f676ba9;PUIG;CHARLOTTE TILBURY ;PUIG_00074;6759F0029;FACIAL CREAM;PRESTIGE;90.0;FACE;15/09/2021;;;;;GLASS JAR;18.0;7.69;4.76;5.71;5.73;3.99;6.04;3.76;4.65;57.82;5.16;4.43;4.48;5.7;35.0;10.0;55.0;0.0;
172;64ff2f85a3a41f5c7f676baa;PUIG;KAMA   ;PUIG_00075;6689A0016;FACIAL CREAM;NICHE;;FACE;02/11/2021;;;;;GLASS JAR;13.0;6.69;5.7;4.3;4.39;4.43;5.54;4.38;4.6;43.67;4.43;4.25;4.49;5.68;35.3;29.4;35.3;0.0;
173;64ff2f85a3a41f5c7f676bab;PUIG;KAMA   ;PUIG_00076;6689A0028;FACIAL CREAM;NICHE;;FACE;02/11/2021;;;;;GLASS JAR;14.0;7.24;5.09;5.41;5.18;4.19;5.59;4.25;4.3;44.77;4.29;4.55;4.57;4.96;35.3;23.5;41.2;0.0;
174;64ff2f86a3a41f5c7f676bac;PUIG;KAMA   ;PUIG_00077;6689A0030;FACIAL CREAM;NICHE;;FACE;02/11/2021;;;;;GLASS JAR;16.0;7.25;5.06;5.33;5.06;4.13;5.9;4.39;4.2;44.33;3.74;4.74;4.45;4.92;33.3;38.9;27.8;0.0;
175;64ff2f86a3a41f5c7f676bad;PUIG;KAMA   ;PUIG_00078;6689A0033;FACIAL CREAM;NICHE;;FACE;27/10/2021;;;;;GLASS JAR;14.0;7.97;5.06;6.56;6.19;3.82;6.0;3.86;4.29;38.23;3.9;4.3;4.25;4.8;28.6;42.9;28.6;0.0;
176;64ff2f86a3a41f5c7f676bae;PUIG;KAMA   ;PUIG_00079;6689A0035;FACIAL CREAM;NICHE;;FACE;15/11/2021;;;;;GLASS JAR;20.0;7.79;5.12;5.88;5.82;3.88;6.13;3.95;4.21;44.06;2.89;3.77;3.6;5.04;36.36;50.0;13.64;0.0;
177;64ff2f86a3a41f5c7f676baf;PUIG;KAMA   ;PUIG_00080;6689A0036;FACIAL CREAM;NICHE;;FACE;16/11/2021;;;;;GLASS JAR;21.0;7.75;5.14;5.56;5.42;3.78;6.25;3.93;4.09;44.11;4.05;4.06;4.3;4.87;31.82;45.45;22.73;0.0;
178;64ff2f86a3a41f5c7f676bb0;COMPETITOR;DARPHIN   ;STIMULSKIN PLUS   ;7274B0006;FACIAL CREAM;NICHE;199.0;FACE;27/10/2021;;;;;GLASS JAR;21.0;8.16;5.57;5.92;5.89;3.78;6.2;3.39;4.2;54.21;5.58;3.8;4.16;6.17;52.2;4.3;26.1;17.4;HOMOGENI
179;64ff2f86a3a41f5c7f676bb1;COMPETITOR;TATA HARPER  ;CREME RICHE   ;7274B0007;FACIAL CREAM;NICHE;200.0;FACE;03/11/2021;;;;;GLASS JAR;21.0;7.64;4.46;5.01;5.15;4.16;5.48;3.56;5.15;69.86;6.93;3.81;4.16;6.74;36.0;0.0;28.0;36.0;
180;64ff2f86a3a41f5c7f676bb2;COMPETITOR;CHANEL;LE LIFT CREME DE NUIT;7274C0003;FACIAL CREAM;NICHE;100.0;FACE;03/11/2021;;;;;GLASS JAR;20.0;7.55;6.23;5.27;5.35;3.95;5.79;3.54;4.33;56.32;5.35;4.12;4.16;6.23;57.1;0.0;28.6;14.3;
181;64ff2f86a3a41f5c7f676bb3;COMPETITOR;AHAVA   ;UPLIFT NIGHT CREAM  ;7274C0001;FACIAL CREAM;NICHE;80.0;FACE;04/11/2021;;;;;GLASS JAR;18.0;7.57;5.28;5.54;5.58;4.09;5.73;3.83;4.51;47.41;4.19;3.84;3.88;6.13;63.2;5.3;31.6;0.0;
182;64ff2f86a3a41f5c7f676bb4;COMPETITOR;LANEIGE   ;CICA SLEEPING MASK  ;7274C0002;FACIAL MASK;NICHE;40.0;FACE;04/11/2021;;;;;GLASS JAR;18.0;6.69;6.31;4.65;4.68;4.54;5.54;4.01;4.85;62.89;4.66;4.06;4.23;5.91;57.9;10.5;21.1;10.5;
183;64ff2f87a3a41f5c7f676bb5;COMPETITOR;NUXE   ;BIO CREME RICHE HYDRATANTE ECLAT  ;C0043;FACIAL CREAM;NICHE;40.0;FACE;04/11/2021;;;;;GLASS JAR;18.0;7.22;6.51;4.78;4.78;4.64;5.66;3.92;4.78;58.94;5.09;3.63;3.94;6.41;65.0;0.0;30.0;5.0;HOMOGENI
184;64ff2f87a3a41f5c7f676bb6;COMPETITOR;DARPHIN   ;ROSE HYDRA-NOURISHING OIL CREAM;C0044;FACIAL CREAM;NICHE;40.0;FACE;10/11/2021;;;;;GLASS JAR;14.0;8.69;3.86;6.98;6.58;3.61;6.51;3.28;4.19;66.93;6.79;5.46;5.4;4.89;14.3;0.0;85.7;0.0;
185;64ff2f87a3a41f5c7f676bb7;PUIG;KAMA   ;PUIG_00081;6692B0016;FACIAL SERUM;NICHE;;FACE;10/11/2021;;;;;PUMP;22.0;3.53;6.97;1.95;2.15;6.72;3.71;5.5;6.55;60.0;4.14;3.85;3.81;5.93;59.3;11.1;25.9;3.7;
186;64ff2f87a3a41f5c7f676bb8;PUIG;KAMA   ;PUIG_00082;6806B0027;FACIAL SERUM;NICHE;;FACE;10/11/2021;;;;;PUMP;21.0;6.1;5.84;4.11;4.2;4.59;5.53;4.48;4.98;62.0;4.93;3.77;4.16;6.04;60.0;4.0;32.0;4.0;
187;64ff2f87a3a41f5c7f676bb9;PUIG;KAMA   ;PUIG_00083;7043B0005;FACIAL SERUM;NICHE;;FACE;11/11/2021;;;;;PUMP;17.0;4.24;6.14;2.2;2.31;6.35;4.42;5.47;6.26;68.65;4.32;3.88;3.86;6.28;55.0;5.0;40.0;0.0;
188;64ff2f87a3a41f5c7f676bba;COMPETITOR;TATA HARPER  ;BOOSTED CONTOURING SERUM  ;C0045;FACIAL SERUM;NICHE;300.0;FACE;;;;;;PUMP;20.0;5.43;6.68;3.09;3.45;5.35;4.52;4.79;5.7;52.79;4.36;4.07;3.98;6.11;63.6;9.1;18.2;9.1;
189;64ff2f87a3a41f5c7f676bbb;PUIG;KAMA   ;PUIG_00084;6693C0045;FACIAL CREAM;NICHE;;FACE;08/11/2021;;;;;GLASS JAR;19.0;6.26;6.4;4.4;4.44;4.81;5.36;4.73;4.88;55.0;3.91;3.63;3.91;6.28;62.9;9.5;23.8;4.8;
190;64ff2f87a3a41f5c7f676bbc;PUIG;KAMA   ;PUIG_00085;6783A0027;FACIAL CREAM;NICHE;;FACE;08/11/2021;;;;;GLASS JAR;21.0;6.66;5.64;4.35;4.4;4.57;5.55;4.44;4.93;60.29;4.05;3.64;3.7;6.26;80.95;0.0;14.29;4.76;
191;64ff2f88a3a41f5c7f676bbd;PUIG;KAMA   ;PUIG_00086;6779A0024;FACIAL CREAM;NICHE;;FACE;15/11/2021;;;;;GLASS JAR;20.0;7.84;4.94;6.06;6.14;3.8;6.17;3.16;4.04;65.05;4.29;3.56;3.56;6.25;60.87;4.35;34.78;0.0;
192;64ff2f88a3a41f5c7f676bbe;PUIG;KAMA   ;PUIG_00087;6779F0002;FACIAL CREAM;NICHE;;FACE;15/11/2021;;;;;GLASS JAR;20.0;7.12;6.07;5.16;5.12;3.9;6.05;3.69;4.1;58.4;3.85;3.23;3.81;6.21;52.17;26.09;13.04;8.7;
193;64ff2f88a3a41f5c7f676bbf;COMPETITOR;URIAGE   ;SOIN D'EAU CONTOUR YEUX ;C0046;EYE CONTOUR;DERMA;12.0;EYES;;;;;;TUBE;21.0;5.72;6.83;3.52;3.83;5.64;4.49;5.5;5.85;58.0;3.14;3.21;3.01;6.85;85.71;14.29;0.0;0.0;
194;64ff2f88a3a41f5c7f676bc0;PUIG;NINA RICCI  ;PUIG_00088;7170A0007S_T;FACIAL CREAM;PRESTIGE;;FACE;25/11/2021;;;;;PUMP;18.0;4.13;7.09;2.2;2.51;6.64;3.54;5.96;6.53;62.56;3.29;3.09;2.99;6.24;77.8;11.1;11.1;0.0;
195;64ff2f88a3a41f5c7f676bc1;PUIG;NINA RICCI  ;PUIG_00089;7170A0007C_T;FACIAL CREAM;PRESTIGE;;FACE;25/11/2021;;;;;PUMP;18.0;4.16;6.92;2.33;2.36;6.76;3.93;5.89;6.39;51.38;2.86;2.69;3.25;6.69;84.2;5.3;10.5;0.0;
196;64ff2f88a3a41f5c7f676bc2;PUIG;KAMA   ;PUIG_00090;6689A0012;FACIAL CREAM;NICHE;;FACE;12/04/2021;;;;;GLASS JAR;15.0;8.79;3.3;6.67;6.45;3.11;7.02;2.75;3.82;53.29;5.49;4.85;4.82;4.47;37.5;6.3;56.3;0.0;
197;64ff2f88a3a41f5c7f676bc3;PUIG;KAMA   ;PUIG_00091;6689C0002;FACIAL CREAM;NICHE;;FACE;12/04/2021;;;;;GLASS JAR;15.0;8.02;5.29;6.05;6.09;3.51;6.53;3.42;4.23;51.42;4.27;3.98;4.22;5.76;50.0;6.3;43.8;0.0;HOMOGENI
198;64ff2f88a3a41f5c7f676bc4;PUIG;KAMA   ;PUIG_00092;6779A0011;FACIAL CREAM;NICHE;;FACE;13/04/2021;;;;;GLASS JAR;14.0;8.14;5.27;5.96;6.09;3.37;6.36;3.28;4.15;59.5;4.59;3.36;3.78;5.74;62.5;12.5;18.8;6.3;
199;64ff2f88a3a41f5c7f676bc5;PUIG;KAMA   ;PUIG_00093;6779B0002;FACIAL CREAM;NICHE;;FACE;13/04/2021;;;;;GLASS JAR;14.0;7.85;5.84;5.79;5.71;3.17;6.54;3.52;4.01;39.5;3.48;2.99;3.54;5.78;64.7;11.8;17.6;5.9;HOMOGENI
200;64ff2f89a3a41f5c7f676bc6;PUIG;KAMA   ;PUIG_00094;6689A0015;FACIAL CREAM;NICHE;;FACE;13/04/2021;;;;;GLASS JAR;14.0;8.1;5.24;5.96;6.03;3.54;6.37;3.22;4.29;49.77;4.78;4.28;4.5;5.07;26.7;20.0;53.3;0.0;
201;64ff2f89a3a41f5c7f676bc7;PUIG;KAMA   ;PUIG_00095;7033A0001;HAND CREAM;NICHE;;HAND;10/05/2021;;;;;;12.0;7.08;6.31;4.6;4.47;4.54;5.51;4.52;4.98;49.18;2.75;3.08;3.26;6.11;76.9;7.7;15.4;0.0;HOMOGENI
202;64ff2f89a3a41f5c7f676bc8;PUIG;KAMA   ;PUIG_00096;6959D0002;BODY LOTION;NICHE;;BODY;10/05/2021;;;;;;12.0;6.92;6.25;4.04;4.07;4.55;5.28;4.89;4.65;41.6;2.38;2.93;3.01;5.71;75.0;16.7;8.3;0.0;HOMOGENI
203;64ff2f89a3a41f5c7f676bc9;PUIG;KAMA   ;PUIG_00097;6959B0005;BODY LOTION;NICHE;;BODY;05/05/2021;;;;;;12.0;3.52;6.58;2.4;2.53;4.72;5.38;4.78;5.48;62.91;3.93;3.6;3.63;6.21;61.5;15.4;23.1;0.0;
204;64ff2f89a3a41f5c7f676bca;PUIG;KAMA   ;PUIG_00098;6689A0025;FACIAL CREAM;NICHE;;FACE;09/05/2021;;;;;GLASS JAR;12.0;8.92;3.42;7.11;6.59;3.15;6.88;2.69;4.14;57.83;2.71;5.13;4.28;3.81;14.3;50.0;35.7;0.0;
205;64ff2f89a3a41f5c7f676bcb;PUIG;KAMA   ;PUIG_00099;6689C0003;FACIAL CREAM;NICHE;;FACE;09/05/2021;;;;;GLASS JAR;12.0;7.62;5.78;5.52;5.73;3.9;6.31;3.63;4.4;59.08;3.45;3.2;3.48;5.95;50.0;21.4;28.6;0.0;
206;64ff2f89a3a41f5c7f676bcc;PUIG;KAMA   ;PUIG_00100;6687C0009;BODY CREAM;NICHE;;BODY;20/05/2021;;;;;PUMP;16.0;6.17;4.73;4.11;4.41;4.49;5.36;4.26;4.68;54.93;3.9;3.91;4.18;5.65;44.4;22.2;33.3;0.0;
207;64ff2f89a3a41f5c7f676bcd;PUIG;KAMA   ;PUIG_00101;6959F0001;BODY LOTION;NICHE;;BODY;20/05/2021;;;;;;15.0;6.69;5.11;4.31;4.28;4.48;5.66;4.79;5.15;60.0;4.24;3.95;3.87;5.91;62.5;6.3;31.3;0.0;
208;64ff2f89a3a41f5c7f676bce;PUIG;KAMA   ;PUIG_00102;7008E0005;BODY BUTTER;NICHE;;BODY;20/05/2021;;;;;GLASS JAR;16.0;7.64;4.81;5.46;5.66;3.53;6.14;3.36;4.21;56.0;4.33;3.58;3.86;6.05;58.8;0.0;41.2;0.0;HOMOGENI
209;64ff2f8aa3a41f5c7f676bcf;PUIG;GOOD GIRL;PUIG_00103;5.502248601E9;BODY LOTION;PRESTIGE;;BODY;;;;;;;21.0;6.86;6.88;4.17;4.35;4.76;5.1;4.84;5.1;56.1;3.27;3.01;2.92;6.96;95.24;4.76;0.0;0.0;HOMOGENI
210;64ff2f8aa3a41f5c7f676bd0;PUIG;NINA RICCI  ;PUIG_00104;7083E0013;EYE CONTOUR;PRESTIGE;;EYES;16/02/2022;;;;;ROLL-ON;19.0;1.85;7.98;1.28;1.67;6.88;1.6;5.63;8.1;54.76;1.87;2.22;1.59;7.01;82.4;15.8;0.0;0.0;HOMOGENI
211;64ff2f8aa3a41f5c7f676bd1;PUIG;NINA RICCI  ;PUIG_00105;7072A0029;FACIAL CREAM;PRESTIGE;;FACE;16/02/2022;;;;;PLASTIC JAR;19.0;6.78;6.7;4.31;4.31;5.04;4.96;5.06;5.29;61.89;3.53;2.85;3.25;6.54;75.0;15.0;10.0;0.0;
212;64ff2f8aa3a41f5c7f676bd2;PUIG;NINA RICCI  ;PUIG_00106;7170C0008;FACIAL CREAM;PRESTIGE;;FACE;17/02/2022;;;;;PUMP;21.0;3.77;7.53;2.16;2.22;6.77;3.18;5.52;6.62;56.35;3.0;3.6;3.35;5.98;68.18;27.27;4.55;0.0;
213;64ff2f8aa3a41f5c7f676bd3;PUIG;NINA RICCI  ;PUIG_00107;7168G0014;FACIAL CREAM;PRESTIGE;;FACE;17/02/2022;;;;;DROPPER;21.0;1.47;8.97;0.87;1.15;6.12;1.94;3.7;8.44;61.71;3.5;5.21;3.77;6.37;54.17;33.33;8.33;4.17;
214;64ff2f8aa3a41f5c7f676bd4;PUIG;CHARLOTTE TILBURY ;PUIG_00108;7275A0028;BODY CREAM;PRESTIGE;;BODY;;;;;;TUBE;18.0;7.72;5.02;5.92;5.93;3.53;6.42;3.42;4.23;60.89;4.44;3.75;3.96;5.78;68.42;0.0;31.58;0.0;
215;64ff2f8aa3a41f5c7f676bd5;PUIG;CHARLOTTE TILBURY ;PUIG_00109;7275A0032;BODY CREAM;PRESTIGE;;BODY;;;;;;TUBE;18.0;7.06;5.65;4.86;4.88;3.79;5.9;4.02;4.34;56.53;5.19;3.7;4.01;6.33;65.0;5.0;25.0;5.0;
216;64ff2f8aa3a41f5c7f676bd6;PUIG;CHARLOTTE TILBURY ;PUIG_00110;7275A0033;BODY CREAM;PRESTIGE;;BODY;;;;;;TUBE;20.0;7.22;5.53;4.91;5.15;4.07;5.8;3.98;4.62;59.5;5.44;3.87;3.99;6.28;56.0;8.0;24.0;12.0;
217;64ff2f8ba3a41f5c7f676bd7;PUIG;CHARLOTTE TILBURY ;PUIG_00111;7275A0029;BODY CREAM;PRESTIGE;;BODY;;;;;;TUBE;20.0;7.39;5.26;5.22;5.28;4.13;5.73;3.79;4.56;53.76;4.4;3.53;3.63;6.29;62.5;12.5;20.83;4.17;
218;64ff2f8ba3a41f5c7f676bd8;PUIG;CHARLOTTE TILBURY ;PUIG_00112;7275F0001;BODY CREAM;PRESTIGE;;BODY;;;;;;TUBE;20.0;6.86;7.09;4.05;4.04;4.91;5.03;4.97;5.16;50.59;3.81;2.98;3.35;6.83;80.95;4.76;9.52;4.76;
219;64ff2f8ba3a41f5c7f676bd9;PUIG;CHARLOTTE TILBURY ;PUIG_00113;7275F0002;BODY CREAM;PRESTIGE;;BODY;;;;;;TUBE;20.0;7.11;7.09;4.12;4.17;4.78;5.12;5.07;5.07;47.88;3.52;2.81;3.09;6.61;81.82;9.09;4.55;4.55;
220;64ff2f8ba3a41f5c7f676bda;PUIG;CHARLOTTE TILBURY ;PUIG_00114;7275A0036;BODY CREAM;PRESTIGE;;BODY;;;;;;TUBE;18.0;7.75;4.51;5.97;6.08;3.42;6.43;2.77;4.0;67.39;5.09;3.91;4.48;5.99;45.0;10.0;35.0;10.0;
221;64ff2f8ba3a41f5c7f676bdb;PUIG;CHARLOTTE TILBURY ;PUIG_00115;7275A0036+1%BALANCE;BODY CREAM;PRESTIGE;;BODY;;;;;;TUBE;18.0;7.82;4.42;5.8;5.73;3.54;6.34;2.96;4.41;65.72;5.04;3.81;4.26;5.91;52.4;14.3;28.6;4.8;
222;64ff2f8ba3a41f5c7f676bdc;PUIG;CHARLOTTE TILBURY ;PUIG_00116;7348A0002;FACIAL CREAM;PRESTIGE;;FACE;;;;;;;20.0;6.55;6.99;3.94;4.15;5.41;4.8;5.03;5.39;67.35;4.91;3.96;4.32;6.23;56.0;8.0;32.0;4.0;
223;64ff2f8ba3a41f5c7f676bdd;PUIG;MARSEILLE;PUIG_00117;7068A0018;BODY CREAM;NICHE;;BODY;;;;;;TUBE;20.0;6.84;5.55;4.57;4.91;4.3;5.78;3.85;4.31;52.94;4.02;3.92;4.18;5.66;34.78;26.09;34.78;4.35;
224;64ff2f8ba3a41f5c7f676bde;PUIG;CHARLOTTE TILBURY ;PUIG_00118;7275A0037;BODY CREAM;PRESTIGE;;BODY;;;;;;TUBE;21.0;7.83;4.99;5.99;5.88;3.77;6.13;3.44;4.24;56.89;4.89;3.78;3.9;5.95;45.45;27.27;27.27;0.0;
225;64ff2f8ca3a41f5c7f676bdf;PUIG;CHARLOTTE TILBURY ;PUIG_00119;7275A0043;BODY CREAM;PRESTIGE;;BODY;;;;;;TUBE;20.0;7.62;4.77;5.26;5.24;4.13;5.73;3.84;4.62;58.63;5.22;3.92;4.13;5.67;43.48;8.7;47.83;0.0;
226;64ff2f8ca3a41f5c7f676be0;PUIG;CHARLOTTE TILBURY ;PUIG_00120;7275A0044;BODY CREAM;PRESTIGE;;BODY;;;;;;TUBE;20.0;7.5;5.05;5.27;5.0;4.29;5.81;3.86;4.55;63.05;4.62;3.85;4.2;6.12;61.9;4.76;33.33;0.0;
227;64ff2f8ca3a41f5c7f676be1;PUIG;MARSEILLE;PUIG_00121;7069B0001;HAND CREAM;NICHE;;HAND;;;;;;;21.0;6.7;6.32;4.26;4.61;4.27;5.69;4.18;4.76;65.52;3.99;3.74;3.6;6.16;57.14;23.81;19.05;0.0;
228;64ff2f8ca3a41f5c7f676be2;PUIG;MARSEILLE;PUIG_00122;6990A0011;FACIAL SERUM;NICHE;;FACE;;;;;;;16.0;2.46;8.21;1.45;1.65;7.59;2.37;6.37;7.33;60.81;3.82;3.2;3.57;6.53;72.2;0.0;22.2;5.6;
229;64ff2f8ca3a41f5c7f676be3;PUIG;MARSEILLE;PUIG_00123;6990E0001;FACIAL SERUM;NICHE;;FACE;;;;;;;16.0;3.45;7.16;3.98;4.1;4.99;5.08;4.84;5.19;58.11;4.34;3.74;3.7;6.24;93.8;0.0;0.0;6.3;HOMOGENI
230;64ff2f8ca3a41f5c7f676be4;PUIG;CHARLOTTE TILBURY ;PUIG_00124;7348A0006;FACIAL CREAM;PRESTIGE;;FACE;;;;;;TUBE;21.0;6.75;6.91;3.94;4.15;5.41;4.8;5.03;5.39;67.35;4.91;3.96;4.32;6.23;76.0;8.0;16.0;0.0;
231;64ff2f8ca3a41f5c7f676be5;PUIG;MARSEILLE;PUIG_00125;7069A0011;HAND CREAM;NICHE;;HAND;;;;;;;17.0;6.06;6.5;3.74;3.93;5.41;4.69;4.5;5.38;57.2;3.45;3.01;3.31;6.65;78.9;10.5;5.3;5.3;
232;64ff2f8ca3a41f5c7f676be6;PUIG;CHARLOTTE TILBURY ;PUIG_00126;7348B0001;FACIAL CREAM;PRESTIGE;;FACE;;;;;;;21.0;6.49;2.82;4.35;4.55;1.23;1.95;1.8;5.37;54.37;1.68;2.44;2.55;6.8;72.7;22.7;4.5;0.0;
233;64ff2f8ca3a41f5c7f676be7;COMPETITOR;LANCOME;ABSOLUE CREME FONDANTE;7274B0010;FACIAL CREAM;PRESTIGE;;FACE;;;;;;GLASS JAR;20.0;6.83;6.71;4.21;4.18;4.71;5.19;4.37;5.08;62.4;5.23;4.23;4.22;6.07;52.2;4.3;43.5;0.0;
234;64ff2f8da3a41f5c7f676be8;PUIG;CHARLOTTE TILBURY ;PUIG_00127;7348A0010;FACIAL CREAM;PRESTIGE;;FACE;;;;;;;22.0;6.44;6.62;3.89;3.95;6.2;3.61;5.81;6.36;58.58;1.98;3.15;2.57;6.56;73.9;26.1;0.0;0.0;
235;64ff2f8da3a41f5c7f676be9;PUIG;NINA RICCI  ;PUIG_00128;7083E0020;EYE CONTOUR;PRESTIGE;;EYES;05/04/2022;;;;;ROLL-ON;22.0;2.17;9.53;1.33;1.77;7.68;1.96;6.77;8.29;58.05;1.12;1.33;0.94;8.13;95.5;4.5;0.0;0.0;HOMOGENI
236;64ff2f8da3a41f5c7f676bea;PUIG;NINA RICCI  ;PUIG_00129;7083E0021;EYE CONTOUR;PRESTIGE;;EYES;05/04/2022;;;;;ROLL-ON;22.0;1.85;7.98;1.31;1.54;7.97;1.69;7.2;8.12;53.1;1.35;2.54;1.47;7.68;86.4;13.6;0.0;0.0;HOMOGENI
237;64ff2f8da3a41f5c7f676beb;PUIG;KAMA   ;PUIG_00130;XR00005100;FACE OIL;NICHE;;FACE;07/04/2022;;;;;;17.0;0.66;9.76;0.27;0.5;0.26;0.34;0.53;9.68;99.24;9.66;0.52;6.74;8.67;11.8;0.0;0.0;88.2;
238;64ff2f8da3a41f5c7f676bec;PUIG;;PUIG_00131;211745.0;;;;;13/10/2022;;;;;;17.0;0.15;9.8;0.23;0.21;0.46;0.59;0.45;9.69;86.59;9.14;0.69;5.89;8.18;5.6;0.0;5.6;88.9;HOMOGENI
239;64ff2f8da3a41f5c7f676bed;PUIG;KAMA   ;PUIG_00132;XR00003098;FACE OIL;NICHE;;FACE;21/04/2022;;;;;;14.0;0.7;9.7;0.4;0.5;0.5;0.7;0.8;9.6;93.9;9.3;0.8;6.0;7.4;13.3;0.0;0.0;86.7;
240;64ff2f8da3a41f5c7f676bee;PUIG;KAMA   ;PUIG_00133;XR00005101;FACE OIL;NICHE;;FACE;21/04/2022;;;;;;14.0;0.9;9.7;0.5;0.5;0.5;0.6;0.9;9.4;94.0;9.4;1.1;5.6;8.1;11.8;0.0;5.9;82.4;
241;64ff2f8da3a41f5c7f676bef;PUIG;CHARLOTTE TILBURY ;PUIG_00134;7275A0062;FACIAL CREAM;PRESTIGE;;FACE;26/04/2022;;;;;TUBE;22.0;7.83;4.0;5.77;5.76;3.93;6.11;3.66;4.51;66.86;4.69;4.0;4.1;6.07;54.2;12.5;33.3;0.0;
242;64ff2f8da3a41f5c7f676bf0;PUIG;CHARLOTTE TILBURY ;PUIG_00135;6759G0097;FACIAL CREAM;PRESTIGE;90.0;FACE;28/04/2022;;;;;;22.0;7.96;4.45;6.1;6.09;3.87;6.25;3.13;4.3;75.0;5.37;3.65;3.98;5.88;56.5;0.0;30.4;13.0;
243;64ff2f8ea3a41f5c7f676bf1;PUIG;CHARLOTTE TILBURY ;PUIG_00136;6759G0098;FACIAL CREAM;PRESTIGE;90.0;FACE;28/04/2022;;;;;;22.0;7.52;5.4;5.39;5.52;4.17;5.83;3.99;4.51;72.7;5.14;3.56;3.79;6.32;54.5;9.1;36.4;0.0;HOMOGENI
244;64ff2f8ea3a41f5c7f676bf2;PUIG;CH;PUIG_00137;4987_REC41GM09_ARCOSMETICS;FOUNDATION;PRESTIGE;;FACE;05/05/2022;;;;;;16.0;6.1;7.36;3.56;3.67;4.78;4.67;3.13;5.37;71.31;4.01;3.78;3.99;5.93;42.8;28.6;23.8;4.8;HOMOGENI
